;id_convocatoria;ano_convo;nme_clase_pd;nme_tipo_medicion_pd;nme_tipologia_pd;id_tipo_pd_med;nme_categoria_pd;fcreacion_pd;nme_producto_pd;cod_grupo_gr;nme_grupo_gr;id_persona_pd;nro_convocatoria;ano_convocatoria;First;Last
201;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;informe final de investigación;ifi-ifi;informe final de investigación con calidad;20120401000000000;fortalecimiento de capacidades institucionales relacionadas con la equidad de género en la educación superior. informe de avance 2011;col0013316;género y cultura;325384;640;2013;ifi;233
202;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;informe final de investigación;ifi-ifi;informe final de investigación con calidad;20130401000000000;fortalecimiento de capacidades institucionales relacionadas con la equidad de género en la educación superior. informe de avance 2012;col0013316;género y cultura;325384;640;2013;ifi;300
203;16;20131031000000000;desarrollo tecnológico e innovación;nuevo conocimiento tipo b;informe final de investigación;inf-inf;informe final de investigación con calidad;20080901000000000;los comedores escolares: una política para la inclusión social en bogotá.;col0013316;género y cultura;325384;640;2013;inf;106
204;16;20131031000000000;desarrollo tecnológico e innovación;nuevo conocimiento tipo b;informe final de investigación;inf-inf;informe final de investigación con calidad;20101001000000000;fortalecimiento de capacidades de equidad de género en la educación superior. informe de avance, 2010.;col0013316;género y cultura;325384;640;2013;inf;234
205;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20080801000000000;los comedores escolares: una política para la inclusión social en bogotá.;col0013316;género y cultura;325384;640;2013;pid;7
206;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20110501000000000;políticas públicas para la sostenibilidad económica de las mujeres jefas de hogar en condición de desplazamiento forzado en colombia.;col0013316;género y cultura;325384;640;2013;tm;235
207;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090801000000000;piezas comunicativas en el comedor escolar:la comunicación y la pedagogía persuasiva. estudio de caso de los colegios inem santiago peréz y franciso miranda.;col0013316;género y cultura;325384;640;2013;tp;172
208;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090801000000000;estudio de caso del impacto del proyecto comedores escolares en la economía familiar de diez hogares de los y las estudiantes beneficiarios en un colegio distrital de bogotá. 2009.;col0013316;género y cultura;325384;640;2013;tp;196
209;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20100201000000000;trabajo de opción de grado. saber, gusto y sabor en el comedor escolar. video documental.;col0013316;género y cultura;325384;640;2013;tp;198
210;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120801000000000;"""aquí se discrimina por todo"": formas de discriminación en la carrera de comunicación social y periodismo de la universidad central de bogotá, 2013 -i.";col0013316;género y cultura;325384;640;2013;tp;236
211;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20100701000000000;comedores escolares, una propuesta audiovisual en la política pública.;col0013316;género y cultura;325384;640;2013;tp;239
212;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20110301000000000;a grey area of rights and knowledge: displacement in colombia, south-south migration and health equity;col0013316;género y cultura;1495449;640;2013;art;8
213;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20100501000000000;derechos en salud sexual y reproductiva y migración femenina sur-sur;col0013316;género y cultura;1495449;640;2013;pid;1
214;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;caracterización de materiales pétreos usados en la fabricación de pavimentos, en el sector de sogamoso..;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;10
215;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;estado del arte, respecto a la implementación de nuevos materiales, para la prevención, mitigación y monitoreo de fenómenos de remoción en masa en chile y su respectivo comparativo con colombia.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;11
216;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;estado del arte, respecto a la implementación de nuevos materiales, para la prevención, mitigación y monitoreo de fenómenos de remoción en masa en chile y su respectivo comparativo con colombia.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;12
217;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;estado del arte, respecto a la implementación de nuevos materiales, para la prevención, mitigación y monitoreo de fenómenos de remoción en masa en méxico y su respectivo comparativo con colombia.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;13
218;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;estado del arte, respecto a la implementación de nuevos materiales, para la prevención, mitigación y monitoreo de fenómenos de remoción en masa en usa y su respectivo comparativo con colombia.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;14
219;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;estado del arte del uso de nanotubos de carbono para la mejora de las propiedades en los concretos;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;2
220;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;uso de sistemas de información geográfica (s.i.g) para análisis de procesos de remoción en masa, sector ciudad bolívar, bogotá.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;3
221;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;diagnóstico de estabilidad de taludes en la localidad de usme a través de los sig de libre distribución.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;4
222;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;efecto de la cementación en muestras de suelo artificial usando el ensayo de compresión inconfinada.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;5
223;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;influencia del medio ambiente en mezclas asfálticas modificadas con caucho molido;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;7
224;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;caracterización de materiales granulares utilizados para la construcción de infraestructura vial en el sector norte de la ciudad de bogotá;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;8
225;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;caracterización de materiales granulares utilizados para la construcción de infraestructura vial en el sector sur de la ciudad de bogotá.;col0014583;pavimentos y materiales de ingeniería;6189;640;2013;tp;9
226;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20081201000000000;influencia de las condiciones ambientales de la ciudad de bogotá d.c. sobre la estabilidad y el flujo marshall de una mezcla densa en caliente;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;art;127
227;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;libros;lib-gc_lib;libros de generación de contenido;20090201000000000;guías de pavimentos: fundamentos;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;lib;129
228;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20070101000000000;influencia del medio ambiente en el comportamiento de mezclas asfálticas;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;pid;3
229;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20081001000000000;caracterización dinámica de una mezcla asfáltica modificada con desecho de pvc;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;10
230;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20080801000000000;influencia de los cambios de temperatura sobre la resistencia mecánica de mezclas asfálticas tipo mdc-2;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;12
231;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090801000000000;comportamiento de una mezcla densa en caliente tipo 2 mdc-2 modificada con silicona;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;145
232;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20081001000000000;estado del conocimiento sobre la influencia del medio ambiente en el comportamiento de mezclas asfálticas;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;25
233;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20080901000000000;influencia de la granulometría sobre el comportamiento mecánico de una mezcla asfáltica tipo mdc-2 modificada con desecho de pvc;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;27
234;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20081101000000000;evaluación de diferentes criterios de determinación del módulo resiliente en el dimensionamiento de pavimentos flexibles.;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;29
235;16;20131031000000000;apropiación social del conocimiento;apropiación social del conocimiento;edicion;erl-erl;edicion con calidad;20130601000000000;calle14;col0027115;poiesis xxi;982962;640;2013;erl;5
236;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20081201000000000;evaluación y comparación de los métodos de diseño de pavimentos utilizados en colombia;col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;33
237;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20081201000000000;caracterización de concreto asfáltico acorde con invias (2007);col0014583;pavimentos y materiales de ingeniería;155551;640;2013;tp;9
238;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101201000000000;on the reaction of iron oxides and oxyhydroxides with tannic and phosphoric acid and their mixtures;col0014583;pavimentos y materiales de ingeniería;245771;640;2013;art;11
239;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20090101000000000;experiencias sobre el estudio de materiales alternativos;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;art;36
240;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100101000000000;evaluación de la temperatura como método de estabilización de arcillas;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;art;37
241;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20100101000000000;influencia del agua en mezclas densas en caliente tipo 2 (mdc-2);col0014583;pavimentos y materiales de ingeniería;672785;640;2013;art;38
242;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;capítulos de libro;cap_lib-gc_cap_lib;capítulos de libro de generación de contenido;20081001000000000;influencia de las condiciones ambientales de la ciudad de bogota sobre el modulo dinamico de mezclas densas en caliente;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;cap_lib;14
243;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;capítulos de libro;cap_lib-gc_cap_lib;capítulos de libro de generación de contenido;20081001000000000;resistencia mecanica evaluada en el ensayo marshall de una mezcla densa en caliente elaborada con asfaltos modificados con asfaltita;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;cap_lib;15
244;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;capítulos de libro;cap_lib-gc_cap_lib;capítulos de libro de generación de contenido;20081001000000000;influencia de las condiciones ambientales de la cuidad de bogotá sobre el módulo dinámico de mezclas densas en caliente, colombia;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;cap_lib;35
245;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20120301000000000;influencia del agua y la temperatura en la evaluación monotonica de mezclas densas en caliente tipo 2 modificadas con desecho de caucho-cuero de calzado.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;pid;3
246;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20081001000000000;estado del conocimiento sobre la influencia del medio ambiente en el comportamiento de mezclas asfálticas en colombia;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;28
247;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090201000000000;influencia del medio ambiente y el agua en mezclas densas en caliente (mdc) tipo 2;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;29
248;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090201000000000;caracterización mecánica de mezclas de concreto asfáltico con base en las especificaciones invias (2007),;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;30
249;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090801000000000;influencia del agua en mezclas densas en caliente tipo 2, mdc-2;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;31
250;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20090801000000000;recopilación de información en eventos nacionales e internacionales de las mezclas asfálticas y sus diferentes factores de deterioro.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;32
251;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20091101000000000;influencia del agua en mezclas asfálticas gruesas en caliente tipo 0;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;33
252;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del agua en mezclas asfálticas modificadas con caucho cuero;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;40
253;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del agua en mezclas asfálticas modificadas con caucho molido;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;41
254;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del medio ambiente en mezclas asfálticas modificadas con caucho cuero;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;42
255;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del caucho molido y el caucho cuero en mdc-2 para condiciones iníciales;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;43
256;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del medio ambiente en mezclas asfálticas modificadas con caucho molido;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;44
257;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120601000000000;influencia del agua en mezclas asfálticas modificadas con tiras de caucho;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;45
258;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;análisis dinámico de los valores óptimos obtenidos del análisis de mdc-2 con asfalto 80-100 y material granular de peña.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;46
259;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;análisis monotónico en la elaboración de briquetas marshall mdc-2 fabricadas en el horno y fabricadas en hornilla.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;47
260;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111201000000000;análisis marshall mdc-2 modificadas con desecho industrial de calzado con asfalto 60-70 y material granular de río.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;48
261;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;análisis marshall mdc-2 modificadas con caucho industrial del calzado con asfalto 60-70 y material granular de río.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;49
262;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20111101000000000;análisis marshall mdc-2 modificadas con desecho de caucho llanta con asfalto 60-70 y material granular de río.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;50
263;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20110601000000000;evaluación monotónica de la adición de caucho cuero en una mezcla densas en caliente tipo 2 (mdc-2) con asfalto 60-70 y material granular de peña.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;51
264;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20110601000000000;evaluación monotónica de la adición de caucho cuero en una mezcla densas en caliente tipo 2 (mdc-2) con asfalto 80-100 y material granular de peña.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;52
265;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20110601000000000;evaluación monotónica de la adición de caucho cuero en una mezcla densas en caliente tipo 2 (mdc-2) con asfalto 80-100 y material granular de río;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;53
266;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20101201000000000;influencia de gradientes térmicos en suelos expansivos en revisión.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;54
267;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;evaluación de diferentes gradientes temperatura de los componentes de una mezcla asfáltica densa en caliente mdc-3 c.a 60-70.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;87
268;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;evaluación de mgc-0 cemento asfaltico 60 ¿ 70 sometidas a cambios de temperatura;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;88
269;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;evaluación de gradientes de temperatura en los materiales granulares gruesos de una mezcla densa gruesa en caliente tipo mgc-0 y cemento asfaltico ca 80-100.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;89
270;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;comportamiento de los materiales que componen una mezcla tipo mgc-0 con asfalto 60-70 cuando se exponen a diferentes temperaturas;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;90
271;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;evaluación de una mdc-3 con ca 60/70 sometiendo los componentes a temperaturas extremas.;col0014583;pavimentos y materiales de ingeniería;672785;640;2013;tp;91
272;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;estudio de la sensitividad en arcillas;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;10
273;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;resultados de compresión simple para muestras artificiales de suelo cementado;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;11
274;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;estado del arte del uso de renes neuronales en problemas geotecnicos;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;12
275;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;estudio del aporte de la cementación en la resistencia de geomateriales artificiales;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;13
276;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120701000000000;evaluacion impacto ambiental en la zona de engativa - bogota;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;14
277;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20120701000000000;proceso de fabricacion e instalacion de placas alveolares de concreto paran vivienda;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;15
278;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;diseño de un biodigestor on acompañamiento tecnico en el manejo de los recursos naturales;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;32
279;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;propuesta conceptual para estación intermodal entre el corredor vial calle 26 con av. ferrocarril en bogotá;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;33
280;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;estudio conceptual ferroviario proyectado en la intersección de la kra. 30 con av. ferrocarril;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;34
281;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20130501000000000;estudio del fenomeno de tixotropia en arcillas de la sabana de bogota;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;35
282;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20130501000000000;estudio del fenomeno del crushing en el ensayo proctor normal de compactación;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;36
283;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;efecto del crushing en los resultados del ensayo proctor normal medido mediante analisis granulometrico;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;8
284;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_b;tesis de pregrado con calidad b;20121101000000000;estudio del aporte de la cementacion en la deformabilidad de geomateriales artificiales;col0014583;pavimentos y materiales de ingeniería;1235230;640;2013;tp;9
285;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20130601000000000;gestión de la cadena de abastecimiento del biodiésel: una revisión de la literatura;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;art;137
286;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20110301000000000;potencial de la producción de biotenol a partir de caña panelera: dinámica entre contaminación, seguridad alimentaria y uso del suelo.;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;art;97
287;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20101201000000000;procesos productivos para la obtención de agro-combustibles;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;art;98
288;16;20131031000000000;nuevo conocimiento;apropiación social del conocimiento;artículos;art-gc_art;artículos de generación de contenido;20090701000000000;panorama de las politicas y las leyes de gobierno colombiano frente a la producción de alimentos agropecuarios y de producción de agro-combustibles;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;art;99
289;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20080101000000000;modelo simulación para la gestión de la producción de  los agro-combustibles en el sector agropecuario colombiano;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;pid;22
290;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;proyecto de investigacion y desarrollo;pid-pid_b;proyecto de investigacion y desarrollo con calidad b;20120201000000000;modelo de equilibrio sostenible para la cadena de abastecimiento de biodiesel en colombia;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;pid;23
291;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20110701000000000;modelo para el cálculo de capacidades operativas en empresas prestadoras;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tm;120
292;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de maestria;tm-tm_b;tesis de maestria con calidad b;20120101000000000;modelo de programación matemática para la cadena productiva del biocombustible biodiesel, en el departamento del meta, colombia;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tm;22
293;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20110901000000000;modelo causal de producción de biodiesel;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tp;23
294;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20110701000000000;producción de bioetanol a partir de caña panelera;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tp;24
295;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20090901000000000;políticas colombianas de agro-combustibles;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tp;25
296;16;20131031000000000;formación de recurso humano;formación de recursos humano tipo b;tesis de pregrado;tp-tp_a;tesis de pregrado con calidad a;20091001000000000;procesos para producción de biocombustibles;col0008764;grupo de investigacion en gestión industrial gegi;6939;640;2013;tp;51
